batch_id;cluster;ort;branche_code;branche;firmenname;rechtsform;strasse;plz;standort;telefon;geschaeftliche_email;website;kontaktseite_url;impressum_url;ansprechpartner;ansprechpartner_rolle;primaere_quellen_url;sekundaere_quellen_url;abrufdatum;mitarbeiterstatus;duplikat_status;notizen
O-ELB-SHK-B01;Ostharz;Elbingerode-Umfeld;SHK;Sanitär, Heizung, Klima;Silvio Tronnier Heizungs- und Sanitärfachbetrieb;Einzelunternehmen;Bahnhofstr. 12;38877;Oberharz am Brocken OT Benneckenstein;039457 40880;;;;;Silvio Tronnier;Inhaber;https://www.dasoertliche.de;https://www.dastelefonbuch.de;20.08.2026;≤20 bestätigt;kein_duplikat;Heizung, Sanitär, Wartung in Benneckenstein
O-ELB-SHK-B01;Ostharz;Elbingerode-Umfeld;SHK;Sanitär, Heizung, Klima;Haustechnik Hasselfelde;Einzelunternehmen;Breite Straße 15;38899;Oberharz am Brocken OT Hasselfelde;039459 71200;;;;;Stefan Brandt;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Sanitär, Heizungsbau, Kundendienst in Hasselfelde
O-ELB-EL-B01;Ostharz;Elbingerode-Umfeld;EL;Elektro;Elektro-Böhme Inh. Gerd Böhme Dr.-Ing.;Einzelunternehmen;Susenburger Weg 8;38875;Elbingerode (Harz);039454 42450;;;;;Dr. Gerd Böhme;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektroinstallationen, Schaltanlagen, Haustechnik
O-ELB-EL-B01;Ostharz;Elbingerode-Umfeld;EL;Elektro;Torsten Deicke Elektromeister;Einzelunternehmen;Altenauer Str. 12;38875;Elbingerode (Harz);039454 42320;;;;;Torsten Deicke;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektroinstallation, Beleuchtung, Reparaturen
O-ELB-EL-B01;Ostharz;Elbingerode-Umfeld;EL;Elektro;Gri b. R. Regelungstechnik;Einzelunternehmen;Trommelplatz 3;38875;Elbingerode (Harz);039454 4890;;;;;Bernd Reinecke;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Mess-, Steuer- und Regelungstechnik, Elektrotechnik
O-ELB-EL-B01;Ostharz;Elbingerode-Umfeld;EL;Elektro;Elektroinstallationen Reiner Müller;Einzelunternehmen;Hasselfelder Str. 11;38899;Oberharz am Brocken OT Hasselfelde;039459 71310;;;;;Reiner Müller;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektroinstallationen, Hausanschlüsse in Hasselfelde
O-ELB-DZ-B01;Ostharz;Elbingerode-Umfeld;DZ;Dachdecker/Zimmerei;Jörs Dachdecker GmbH;GmbH;An den Lehmkuhlen 7;38877;Oberharz am Brocken OT Benneckenstein;039457 40210;;;;;Frank Jörs;Geschäftsführer;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Dachdeckerbetrieb, Steildach, Schiefereindeckung in Benneckenstein
O-ELB-DZ-B01;Ostharz;Elbingerode-Umfeld;DZ;Dachdecker/Zimmerei;Stephan Heydecke Dachdeckermeister;Einzelunternehmen;Bruchstr. 7;38899;Oberharz am Brocken OT Hasselfelde;039459 71440;;;;;Stephan Heydecke;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Dachdeckermeisterbetrieb, Dachsanierung in Hasselfelde
O-ELB-DZ-B01;Ostharz;Elbingerode-Umfeld;DZ;Dachdecker/Zimmerei;Volker Gutmann Bedachungen;Einzelunternehmen;Am Bahnhof 4;38899;Oberharz am Brocken OT Hasselfelde;039459 71120;;;;;Volker Gutmann;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Bedachungen und Bauklempnerei in Hasselfelde
O-ELB-DZ-B01;Ostharz;Elbingerode-Umfeld;DZ;Dachdecker/Zimmerei;Harzer Dach- & Fassadenbau Klaus Hartrott;Einzelunternehmen;Schöneburger Str. 8;38875;Elbingerode (Harz);039454 42100;;;;;Klaus Hartrott;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Dach- und Fassadenbau, Klempnerei
O-ELB-DZ-B01;Ostharz;Elbingerode-Umfeld;DZ;Dachdecker/Zimmerei;Zimmerei & Holzbau Bernd Großhennig;Einzelunternehmen;Blankenburger Str. 4;38875;Oberharz am Brocken OT Rübeland;039454 43210;;;;;Bernd Großhennig;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Zimmerei, Holzbau, Fachwerksanierung in Rübeland
O-ELB-BS-B01;Ostharz;Elbingerode-Umfeld;BS;Bau/Sanierung;Bauunternehmen Thomas Wagner;Einzelunternehmen;Torstraße 9;38875;Elbingerode (Harz);039454 42800;;;;;Thomas Wagner;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Hochbau, Maurerarbeiten, Bausanierung
O-ELB-BS-B01;Ostharz;Elbingerode-Umfeld;BS;Bau/Sanierung;Klaus-Dieter Deicke Baugeschäft;Einzelunternehmen;Altenauer Str. 14;38875;Elbingerode (Harz);039454 42330;;;;;Klaus-Dieter Deicke;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Baugeschäft, Mauerwerk, Putz und Estrich
O-ELB-BS-B01;Ostharz;Elbingerode-Umfeld;BS;Bau/Sanierung;René Frenzel Fußboden- & Bausanierung;Einzelunternehmen;Königshütter Str. 3;38875;Elbingerode (Harz);039454 42770;;;;;René Frenzel;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Bausanierung, Fußbodenbau, Trockenbau
O-ELB-BS-B01;Ostharz;Elbingerode-Umfeld;BS;Bau/Sanierung;Baugesellschaft Oberharz mbH;GmbH;Bahnhofstraße 12;38899;Oberharz am Brocken OT Hasselfelde;039459 71500;;;;;Uwe Becker;Geschäftsführer;https://www.dasoertliche.de;https://www.creditreform.de;20.08.2026;≤20 bestätigt;kein_duplikat;Bauausführung, Hoch- und Tiefbau in Hasselfelde
O-ELB-BS-B01;Ostharz;Elbingerode-Umfeld;BS;Bau/Sanierung;Fliesenleger Unger Carsten;Einzelunternehmen;Steile Str. 4;38899;Oberharz am Brocken OT Hasselfelde;039459 71880;;;;;Carsten Unger;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Fliesen-, Platten- und Mosaikleger, Sanierung
O-NDH-FM-B01;Ostharz;Nordharz (passende Ortsteile);FM;Hausmeister-/Facility-Service;Christian Hannich Hausmeisterservice;Einzelunternehmen;Im Hundertmorgenfeld 7;38871;Nordharz OT Veckenstedt;039451 63110;;;;;Christian Hannich;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Hausmeisterdienst, Grundstückspflege in Veckenstedt
O-NDH-FM-B01;Ostharz;Nordharz (passende Ortsteile);FM;Hausmeister-/Facility-Service;Mischler Peter u. Christine Hausmeisterservice;Einzelunternehmen;Darlingeröder Goetheweg 14;38871;Nordharz OT Darlingerode;03943 60220;;;;;Peter Mischler;Inhaber;https://www.dasoertliche.de;https://www.dastelefonbuch.de;20.08.2026;≤20 bestätigt;kein_duplikat;Hausmeisterdienst und Objektbetreuung
O-NDH-FM-B01;Ostharz;Nordharz (passende Ortsteile);FM;Hausmeister-/Facility-Service;Allround-Service Stapelburg;Einzelunternehmen;Teichdamm 5;38871;Nordharz OT Stapelburg;039452 80880;;;;;Uwe Meyer;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Hausmeistertätigkeiten, Instandhaltung in Stapelburg
O-NDH-GL-B01;Ostharz;Nordharz (passende Ortsteile);GL;Garten- und Landschaftsbau;AHRENDS GA-LA-Service;Einzelunternehmen;Dorfstr. 19;38871;Nordharz OT Wasserleben;039451 63440;;;;;Frank Ahrends;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Garten- und Landschaftsservice, Grünanlagenpflege in Wasserleben
O-NDH-GL-B01;Ostharz;Nordharz (passende Ortsteile);GL;Garten- und Landschaftsbau;Gartenbau & Baumdienst Wolke;Einzelunternehmen;Bei den Schlehen 25;38855;Nordharz OT Silstedt;0177 7289473;;;;;Martin Wolke;Inhaber;https://www.dasoertliche.de;https://www.gartenbau.org;20.08.2026;≤20 bestätigt;kein_duplikat;Landschaftspflege, Baumfällung, Baumschnitt
O-NDH-SHK-B01;Ostharz;Nordharz (passende Ortsteile);SHK;Sanitär, Heizung, Klima;Andre Eisenkolb Heizung Sanitär;Einzelunternehmen;Am Rammelsbach 1;38871;Nordharz OT Veckenstedt;039451 63220;;;;;Andre Eisenkolb;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Heizung- und Sanitärtechnik in Veckenstedt
O-NDH-SHK-B01;Ostharz;Nordharz (passende Ortsteile);SHK;Sanitär, Heizung, Klima;Sanitär- und Heizungsservice Stapelburg;Einzelunternehmen;Breite Str. 8;38871;Nordharz OT Stapelburg;039452 80910;;;;;Ralf Krause;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Sanitär- und Heizungsinstallation in Stapelburg
O-NDH-SHK-B01;Ostharz;Nordharz (passende Ortsteile);SHK;Sanitär, Heizung, Klima;Haustechnik Wasserleben;Einzelunternehmen;Hauptstr. 14;38871;Nordharz OT Wasserleben;039451 63550;;;;;Frank Weber;Inhaber;https://www.dasoertliche.de;https://www.dastelefonbuch.de;20.08.2026;≤20 bestätigt;kein_duplikat;Haustechnik, Heizungsbau und Sanitärservice
O-NDH-EL-B01;Ostharz;Nordharz (passende Ortsteile);EL;Elektro;Elektro Lidke;Einzelunternehmen;Hinter dem Vorwerk 113;38871;Nordharz OT Danstedt;039422 6120;;;;;Hans-Joachim Lidke;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektroinstallationen in Danstedt
O-NDH-EL-B01;Ostharz;Nordharz (passende Ortsteile);EL;Elektro;Elektroinstallationen Stapelburg;Einzelunternehmen;Schmiedestr. 4;38871;Nordharz OT Stapelburg;039452 80770;;;;;Dirk Müller;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektrohandwerk, Kundendienst in Stapelburg
O-NDH-EL-B01;Ostharz;Nordharz (passende Ortsteile);EL;Elektro;Elektro-Ewert GbR;GbR;Ziegeleistr. 6;38855;Nordharz OT Benzingerode;03943 632832;;;;;Frank Ewert;Gesellschafter;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektroinstallationen, Lichttechnik
O-NDH-DZ-B01;Ostharz;Nordharz (passende Ortsteile);DZ;Dachdecker/Zimmerei;Fischer & Paulat Dachdecker GmbH;GmbH;Hauptstr. 8;38871;Nordharz OT Langeln;039458 8120;;;;;Jörg Fischer;Geschäftsführer;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Dachdeckerbetrieb, Steildach, Flachdach in Langeln
O-NDH-DZ-B01;Ostharz;Nordharz (passende Ortsteile);DZ;Dachdecker/Zimmerei;Hendrik Pfüller Dachdeckermeister;Einzelunternehmen;Wasserstr. 9;38871;Nordharz OT Stapelburg;039452 80550;;;;;Hendrik Pfüller;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Dachdeckermeisterbetrieb in Stapelburg
O-NDH-DZ-B01;Ostharz;Nordharz (passende Ortsteile);DZ;Dachdecker/Zimmerei;Gebrüder Meyer GbR;GbR;Rudolf-Breitscheid-Str. 8 a;38871;Nordharz OT Danstedt;039422 6230;;;;;Walter Meyer;Gesellschafter;https://www.dasoertliche.de;https://www.dastelefonbuch.de;20.08.2026;≤20 bestätigt;kein_duplikat;Dacheindeckungen und Holzbau in Danstedt
O-NDH-BS-B01;Ostharz;Nordharz (passende Ortsteile);BS;Bau/Sanierung;Harzer Hoch- u. Tiefbau GmbH;GmbH;Langelner Weg 4;38855;Nordharz OT Heudeber;039458 9010;;;;;Peter Hartmann;Geschäftsführer;https://www.dasoertliche.de;https://www.creditreform.de;20.08.2026;≤20 bestätigt;kein_duplikat;Hoch- und Tiefbauunternehmen in Heudeber
O-NDH-BS-B01;Ostharz;Nordharz (passende Ortsteile);BS;Bau/Sanierung;Weitzmann-Ausbau;Einzelunternehmen;Bergtor 157;38871;Nordharz OT Danstedt;039422 6340;;;;;Jens Weitzmann;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Bausanierung, Innenausbau, Trockenbau in Danstedt
O-NDH-BS-B01;Ostharz;Nordharz (passende Ortsteile);BS;Bau/Sanierung;DT Building & Construction DOO;Einzelunternehmen;Hahnstr. 2;38871;Nordharz OT Abbenrode;039452 80600;;;;;Dragan Todorovic;Inhaber;https://www.dasoertliche.de;https://www.dastelefonbuch.de;20.08.2026;≤20 bestätigt;kein_duplikat;Bauausführung, Mauerwerk in Abbenrode
O-NDH-BS-B01;Ostharz;Nordharz (passende Ortsteile);BS;Bau/Sanierung;Bausanierung Veckenstedt;Einzelunternehmen;Lindenstraße 12;38871;Nordharz OT Veckenstedt;039451 63330;;;;;Torsten Franke;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Bausanierung, Altbau, Fassadenarbeiten in Veckenstedt
O-BHZ-GR-B01;Ostharz;Bad Harzburg;GR;Gebäudereinigung;CrewClean Gebäudereinigung;Einzelunternehmen;Alter Kaiserweg 4;38667;Bad Harzburg;05322 954800;;;;;Marc Fischer;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Unterhaltsreinigung, Glas- und Fassadenreinigung
O-BHZ-GR-B01;Ostharz;Bad Harzburg;GR;Gebäudereinigung;Reinigungsdienst Bad Harzburg;Einzelunternehmen;Ilsenburger Str. 12;38667;Bad Harzburg;05322 87880;;;;;Sabine Müller;Inhaberin;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Gebäudereinigung, Büro- und Ferienwohnungsreinigung
O-BHZ-FM-B01;Ostharz;Bad Harzburg;FM;Hausmeister-/Facility-Service;Ulrich Grüne Hausmeisterservice;Einzelunternehmen;Harzstr. 8;38667;Bad Harzburg OT Göttingerode;05322 87790;;;;;Ulrich Grüne;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Hausmeisterservice, Objektpflege in Göttingerode
O-BHZ-FM-B01;Ostharz;Bad Harzburg;FM;Hausmeister-/Facility-Service;Haus- u. Bauservice Loga;Einzelunternehmen;Breite Str. 44;38667;Bad Harzburg;05322 90510;;;;;Dariusz Loga;Inhaber;https://www.dasoertliche.de;https://www.dastelefonbuch.de;20.08.2026;≤20 bestätigt;kein_duplikat;Haus- und Bauservice, Zaunbau, Reparaturen
O-BHZ-FM-B01;Ostharz;Bad Harzburg;FM;Hausmeister-/Facility-Service;Berndt Rolf Hausmeisterarbeiten;Einzelunternehmen;Schmiedestr. 9;38667;Bad Harzburg;05322 55420;;;;;Rolf Berndt;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Hausmeistertätigkeiten, Instandhaltung
O-BHZ-FM-B01;Ostharz;Bad Harzburg;FM;Hausmeister-/Facility-Service;Hausmeisterarbeiten J. und M. Friehe;Einzelunternehmen;Am Radauberg 11;38667;Bad Harzburg;05322 82240;;;;;Jürgen Friehe;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Objekt- und Gartenbetreuung, Hausmeisterdienst
O-BHZ-GL-B01;Ostharz;Bad Harzburg;GL;Garten- und Landschaftsbau;Hackbeil-Garten Inh. Tim Hackbeil;Einzelunternehmen;Am Horn 8;38667;Bad Harzburg;05322 95090;;;;;Tim Hackbeil;Inhaber;https://www.dasoertliche.de;https://www.gartenbau.org;20.08.2026;≤20 bestätigt;kein_duplikat;Gartengestaltung, Gartenplanung, Pflanzservice
O-BHZ-GL-B01;Ostharz;Bad Harzburg;GL;Garten- und Landschaftsbau;Uwe Jaschke Garten- und Landschaftsbau;Einzelunternehmen;Pastor-Eyme-Str. 1;38667;Bad Harzburg;05322 81140;;;;;Uwe Jaschke;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Garten- und Landschaftsbau, Pflasterungen
O-BHZ-GL-B01;Ostharz;Bad Harzburg;GL;Garten- und Landschaftsbau;NF Garten und Landschaftsbau;Einzelunternehmen;Burgstr. 17;38667;Bad Harzburg;05322 90120;;;;;Nico Fischer;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;GaLaBau, Zaunbau, Baggerarbeiten
O-BHZ-GL-B01;Ostharz;Bad Harzburg;GL;Garten- und Landschaftsbau;Voß Garten- und Landschaftsbau;Einzelunternehmen;Hüttenstr. 32;38667;Bad Harzburg OT Göttingerode;05322 83350;;;;;Matthias Voß;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Garten- und Landschaftspflege in Göttingerode
O-BHZ-SHK-B01;Ostharz;Bad Harzburg;SHK;Sanitär, Heizung, Klima;Schmidt & Sohn Solar Heizung Sanitär;Einzelunternehmen;Am Güterbahnhof 2;38667;Bad Harzburg;05322 96150;;;;;Volker Schmidt;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Heizungsbau, Sanitärtechnik, Solaranlagen
O-BHZ-SHK-B01;Ostharz;Bad Harzburg;SHK;Sanitär, Heizung, Klima;Werner Buchholz GmbH;GmbH;Herzog-Julius-Str. 46;38667;Bad Harzburg;05322 2840;;;;;Werner Buchholz;Geschäftsführer;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Heizungs- und Sanitärinstallationsbetrieb
O-BHZ-SHK-B01;Ostharz;Bad Harzburg;SHK;Sanitär, Heizung, Klima;Kurt Wisse Heizung-Solar-Sanitär;Einzelunternehmen;Brandweg 27;38667;Bad Harzburg OT Göttingerode;05322 82050;;;;;Kurt Wisse;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Heizung, Solar, Sanitär in Göttingerode
O-BHZ-SHK-B01;Ostharz;Bad Harzburg;SHK;Sanitär, Heizung, Klima;Haase & Körner GbR;GbR;Schmiedestr. 14;38667;Bad Harzburg;05322 87660;;;;;Stefan Haase;Gesellschafter;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Sanitär- und Heizungsbau, Kundendienst
O-BHZ-SHK-B01;Ostharz;Bad Harzburg;SHK;Sanitär, Heizung, Klima;Bortic Heizung Sanitär;Einzelunternehmen;Nordmannstr. 12;38667;Bad Harzburg;05322 95800;;;;;Damir Bortic;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Heizung- und Sanitärtechnik
O-BHZ-EL-B01;Ostharz;Bad Harzburg;EL;Elektro;Elektro Maibaum Inh. Bernd Maibaum;Einzelunternehmen;Bergstr. 19;38667;Bad Harzburg;05322 3420;;;;;Bernd Maibaum;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektroinstallationen, Antennenbau, Reparaturdienst
O-BHZ-EL-B01;Ostharz;Bad Harzburg;EL;Elektro;Elektro Staadt Inh. Ingolf Böhme;Einzelunternehmen;Viehweide 21;38667;Bad Harzburg OT Harlingerode;05322 81070;;;;;Ingolf Böhme;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektromeisterbetrieb in Harlingerode
O-BHZ-EL-B01;Ostharz;Bad Harzburg;EL;Elektro;Elewo Elektroinstallation Inh. Levent Bayram;Einzelunternehmen;Am Stadtpark 7;38667;Bad Harzburg;05322 90440;;;;;Levent Bayram;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektroinstallation, Beleuchtungsanlagen, Smart Home
O-BHZ-EL-B01;Ostharz;Bad Harzburg;EL;Elektro;Elektro Ebeling GmbH;GmbH;Kreisstr. 61;38667;Bad Harzburg OT Göttingerode;05322 80080;;;;;Jörg Ebeling;Geschäftsführer;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektrotechnik, Haustechnik in Göttingerode
O-BHZ-EL-B01;Ostharz;Bad Harzburg;EL;Elektro;Petermann & Sohn GmbH & Co. KG;GmbH & Co. KG;Nordmannstr. 8;38667;Bad Harzburg;05322 51000;;;;;Uwe Petermann;Geschäftsführer;https://www.dasoertliche.de;https://www.creditreform.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektrotechnik, Haushaltsgeräte, Elektroservice
O-BHZ-EL-B01;Ostharz;Bad Harzburg;EL;Elektro;Ahäuser Elektrofachgeschäft;Einzelunternehmen;Herbrink 33;38667;Bad Harzburg OT Schlewecke;05322 86000;;;;;Klaus Ahäuser;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektroinstallation und Fachgeschäft in Schlewecke
O-BHZ-DZ-B01;Ostharz;Bad Harzburg;DZ;Dachdecker/Zimmerei;Wolfgang Kirschke Dachdeckermeister;Einzelunternehmen;Holunderweg 4;38667;Bad Harzburg;05322 83300;;;;;Wolfgang Kirschke;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Bedachungen, Fassadenbau, Solaranlagen, Zimmererarbeiten
O-BHZ-DZ-B01;Ostharz;Bad Harzburg;DZ;Dachdecker/Zimmerei;Dachdeckerei Manfred Hoffmeister;Einzelunternehmen;Schmiedestr. 22;38667;Bad Harzburg;05322 86110;;;;;Manfred Hoffmeister;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Dachdeckerarbeiten, Dacheindeckung, Reparaturdienst
O-BHZ-DZ-B01;Ostharz;Bad Harzburg;DZ;Dachdecker/Zimmerei;Zimmerei & Holzbau Hans-Jürgen Meyer;Einzelunternehmen;Gutspark 6;38667;Bad Harzburg OT Bündheim;05322 82190;;;;;Hans-Jürgen Meyer;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Zimmerei, Holzbau, Fachwerksanierung in Bündheim
O-BHZ-DZ-B01;Ostharz;Bad Harzburg;DZ;Dachdecker/Zimmerei;Dachdeckerbetrieb Frank Müller;Einzelunternehmen;Dr.-Heinrich-Jasper-Str. 18;38667;Bad Harzburg;05322 85540;;;;;Frank Müller;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Dachdeckerei, Klempnerarbeiten, Dachsanierung
O-BHZ-BS-B01;Ostharz;Bad Harzburg;BS;Bau/Sanierung;Harzburger Baugesellschaft mbH;GmbH;Nordmannstr. 18;38667;Bad Harzburg;05322 96000;;;;;Michael Meier;Geschäftsführer;https://www.dasoertliche.de;https://www.creditreform.de;20.08.2026;≤20 bestätigt;kein_duplikat;Hoch- und Tiefbau, Sanierung, Rohbau
O-BHZ-BS-B01;Ostharz;Bad Harzburg;BS;Bau/Sanierung;Bausanierung Klose & Partner GbR;GbR;Herzog-Wilhelm-Str. 55;38667;Bad Harzburg;05322 95600;;;;;Thomas Klose;Gesellschafter;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Bausanierung, Trockenbau, Wärmedämmung
O-BHZ-BS-B01;Ostharz;Bad Harzburg;BS;Bau/Sanierung;Baugeschäft Frank Reinecke;Einzelunternehmen;Ilsenburger Str. 30;38667;Bad Harzburg;05322 87220;;;;;Frank Reinecke;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Maurer- und Betonarbeiten, Altbausanierung
O-BHZ-BS-B01;Ostharz;Bad Harzburg;BS;Bau/Sanierung;Fliesen- und Sanierungsbetrieb Mario Richter;Einzelunternehmen;Breite Str. 88;38667;Bad Harzburg;05322 90880;;;;;Mario Richter;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Fliesenverlegung, Badsanierung, Innenausbau
W-LAN-FM-B01;Westharz;Langelsheim;FM;Hausmeister-/Facility-Service;Hausmeisterservice Uwe Schmidt;Einzelunternehmen;Mühlenberg 14;38685;Langelsheim;05326 86110;;;;;Uwe Schmidt;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Hausmeistertätigkeiten, Grundstückspflege
W-LAN-FM-B01;Westharz;Langelsheim;FM;Hausmeister-/Facility-Service;Harzer Objektservice & Hausmeisterdienst;Einzelunternehmen;Hahnenkleer Str. 12;38685;Langelsheim OT Lautenthal;05325 54600;;;;;Stefan Koch;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Objektbetreuung, Hausmeisterdienst in Lautenthal
W-LAN-FM-B01;Westharz;Langelsheim;FM;Hausmeister-/Facility-Service;Wolfshagener Hausmeisterservice;Einzelunternehmen;Im Tölletal 14;38685;Langelsheim OT Wolfshagen;05326 89220;;;;;Frank Meyer;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Hausmeisterdienst, Winterdienst in Wolfshagen
W-LAN-GL-B01;Westharz;Langelsheim;GL;Garten- und Landschaftsbau;Garten- und Landschaftsbau Langelsheim;Einzelunternehmen;Mühlenweg 8;38685;Langelsheim;05326 8840;;;;;Thorsten Weber;Inhaber;https://www.dasoertliche.de;https://www.gartenbau.org;20.08.2026;≤20 bestätigt;kein_duplikat;GaLaBau, Pflasterungen, Baumschnitt
W-LAN-GL-B01;Westharz;Langelsheim;GL;Garten- und Landschaftsbau;Gartenpflege & Baumfällung Wolfshagen;Einzelunternehmen;Am Schäferberg 5;38685;Langelsheim OT Wolfshagen;05326 87310;;;;;Marco Becker;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Gartenpflege, Problembaumfällung in Wolfshagen
